trip_id,rider_id,zone,distance_km,duration_min,fare_amount,ride_date,surge_flag,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,population_density,traffic_index,avg_speed_kmph,zone_type,traffic_level,hour,day_of_week,month,gender_encoded,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_name_Zone_10,zone_name_Zone_2,zone_name_Zone_3,zone_name_Zone_4,zone_name_Zone_5,zone_name_Zone_6,zone_name_Zone_7,zone_name_Zone_8,zone_name_Zone_9,traffic_level_encoded,ride_frequency,log_fare,log_distance,sqrt_duration,avg_ride_distance,avg_ride_fare,is_peak_hour,days_since_signup,ride_cancellation_rate,surge_feature
T00942,R0201,Zone_1,4.62,40.67,99.35,2024-03-31,1.0,Meera Reddy,37.0,Female,Delhi,2025-11-24 00:03:47.581311,7,1,3.84,4921.0,2.43,30.9,Residential,Low,0,Sunday,March,0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,4.608664075242347,1.7263316639055997,6.377303505401009,9.668571428571429,149.08999999999997,0,170,0.14285714285714285,0
T00943,R0046,Zone_4,8.78,60.28,92.28,2024-01-14,0.0,Vivaan Singh,31.0,Male,Kolkata,2026-01-20 00:03:47.581311,8,1,3.87,4038.0,2.46,48.2,Business,Low,0,Sunday,January,1,False,False,True,False,False,False,True,False,False,False,False,False,0.0,Low,4.535605722602182,2.280339484046726,7.764019577512669,10.0025,156.77,0,113,0.125,0
T00944,R0218,Zone_2,6.03,55.04,71.04,2024-06-18,1.0,Arjun Reddy,34.0,Male,Delhi,2024-05-20 00:03:47.581311,6,0,3.87,6371.0,0.91,58.4,Residential,Low,0,Tuesday,June,1,False,False,False,False,True,False,False,False,False,False,False,False,0.0,Low,4.277221520307755,1.9501867058225735,7.418894796396563,8.34,120.91166666666668,0,723,0.0,0
T00945,R0295,Zone_2,9.26,68.11,120.01,2023-04-05,0.0,Kavya Gupta,18.0,Female,Delhi,2025-03-19 00:03:47.581311,9,1,3.59,6371.0,0.91,58.4,Residential,Low,0,Wednesday,April,0,False,False,False,False,True,False,False,False,False,False,False,False,0.0,Low,4.7958731868099616,2.3282528397426234,8.252878285786117,4.974444444444444,58.22666666666666,0,420,0.1111111111111111,0
T00946,R0005,Zone_3,2.61,18.63,43.31,2023-05-17,0.0,Diya Reddy,27.0,Male,Ahmedabad,2024-08-31 00:03:47.581311,7,2,3.53,12971.0,2.11,38.0,Business,Low,0,Wednesday,May,1,False,False,False,False,False,True,False,False,False,False,False,False,0.0,Low,3.7912103852113983,1.2837077723447896,4.316248370981447,7.322857142857144,132.35,0,620,0.2857142857142857,0
T00947,R0246,Zone_9,3.36,31.91,74.45,2023-12-09,0.0,Vivaan Das,29.0,Male,Mumbai,2025-09-11 00:03:47.581311,12,1,4.79,11037.0,1.83,56.1,Mixed,Low,0,Saturday,December,1,True,False,False,False,False,False,False,False,False,False,False,True,0.0,Low,4.323470185213858,1.4724720573609429,5.64889369699944,6.978333333333333,129.2125,0,244,0.08333333333333333,0
T00948,R0272,Zone_2,4.35,34.4,107.4,2024-02-13,1.0,Kavya Ghosh,21.0,Female,Kolkata,2024-11-04 00:03:47.581311,7,4,4.79,6371.0,0.91,58.4,Residential,Low,0,Tuesday,February,0,True,False,False,False,True,False,False,False,False,False,False,False,0.0,Low,4.685828089005546,1.6770965609079151,5.865151319446072,5.755714285714285,101.44428571428571,0,555,0.5714285714285714,1
T00949,R0194,Zone_1,5.18,49.09,72.43,2023-11-30,0.0,Arjun Iyer,30.0,Male,Jaipur,2025-09-11 00:03:47.581311,6,0,4.06,4921.0,2.43,30.9,Residential,Low,0,Thursday,November,1,False,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,4.296332571463519,1.8213182714695995,7.006425622241344,7.2683333333333335,114.09166666666665,0,244,0.0,0
T00950,R0209,Zone_3,15.74,117.86,169.17,2024-01-20,1.0,Vivaan Sharma,31.0,Female,Surat,2025-03-07 00:03:47.581311,8,2,3.77,12971.0,2.11,38.0,Business,Low,0,Saturday,January,0,True,False,False,False,False,True,False,False,False,False,False,False,0.0,Low,5.136797937383345,2.8178010650613294,10.856334556377673,7.315,92.875,0,432,0.25,0
T00951,R0004,Zone_6,13.88,86.75,284.26,2024-06-01,1.0,Aarav Nair,19.0,Male,Kolkata,2025-12-07 00:03:47.581311,6,0,3.19,14627.0,0.54,37.6,Mixed,Low,0,Saturday,June,1,True,False,False,False,False,False,False,False,True,False,False,False,0.0,Low,5.6534010450952765,2.700018029404946,9.313968005098578,6.201666666666667,110.15833333333335,0,157,0.0,0
T00952,R0231,Zone_3,6.94,35.39,72.75,2023-12-21,1.0,Ishaan Nair,19.0,Female,Mumbai,2024-01-13 00:03:47.581311,7,2,4.81,12971.0,2.11,38.0,Business,Low,0,Thursday,December,0,False,True,False,False,False,True,False,False,False,False,False,False,0.0,Low,4.300680995219929,2.0719132752590443,5.948949487094339,8.47,104.50428571428571,0,851,0.2857142857142857,0
T00953,R0149,Zone_4,8.86,59.47,160.65,2024-03-18,1.0,Diya Reddy,30.0,Female,Jaipur,2024-12-23 00:03:47.581311,7,4,4.57,4038.0,2.46,48.2,Business,Low,0,Monday,March,0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,Low,5.0854335041714425,2.288486168614544,7.71167945391923,6.0600000000000005,94.44571428571429,0,506,0.5714285714285714,0
T00954,R0179,Zone_7,0.03,0.25,16.87,2023-06-19,1.0,Meera Patel,28.0,Female,Kolkata,2024-03-15 00:03:47.581311,4,0,4.64,11070.0,0.64,45.2,Industrial,Low,0,Monday,June,0,False,False,False,False,False,False,False,False,False,True,False,False,0.0,Low,2.8831233291713367,0.0295588022415444,0.5,6.3825,118.2,0,789,0.0,0
T00955,R0184,Zone_2,7.1,65.16,134.22,2023-07-10,1.0,Meera Nair,29.0,Male,Surat,2025-03-06 00:03:47.581311,8,3,3.97,6371.0,0.91,58.4,Residential,Low,0,Monday,July,1,False,False,True,False,True,False,False,False,False,False,False,False,0.0,Low,4.906903081662532,2.0918640616783932,8.072174428244226,8.645,151.59,0,433,0.375,0
T00956,R0083,Zone_6,8.8,70.86,73.86,2023-04-21,0.0,Kavya Patel,45.0,Female,Mumbai,2026-03-16 00:03:47.581311,10,2,4.4,14627.0,0.54,37.6,Mixed,Low,0,Friday,April,0,False,False,False,False,False,False,False,False,True,False,False,False,0.0,Low,4.315619702476283,2.2823823856765264,8.417838202293984,9.262,141.53300000000002,0,58,0.2,0
T00957,R0077,Zone_2,13.73,92.67,284.26,2024-08-20,1.0,Reyansh Das,28.0,Male,Mumbai,2024-02-12 00:03:47.581311,14,3,3.79,6371.0,0.91,58.4,Residential,Low,0,Tuesday,August,1,False,False,True,False,True,False,False,False,False,False,False,False,0.0,Low,5.6534010450952765,2.689886230474539,9.626525853079086,10.489999999999998,164.38785714285714,0,821,0.21428571428571427,0
T00958,R0217,Zone_9,9.63,84.29,188.14,2023-12-21,1.0,Kavya Iyer,39.0,Male,Jaipur,2025-05-11 00:03:47.581311,5,0,3.52,11037.0,1.83,56.1,Mixed,Low,0,Thursday,December,1,False,False,True,False,False,False,False,False,False,False,False,True,0.0,Low,5.242487481587366,2.363680192353857,9.180958555619343,8.488,153.88600000000002,0,367,0.0,0
T00959,R0246,Zone_9,10.16,92.18,182.43,2023-08-09,1.0,Vivaan Das,29.0,Male,Mumbai,2024-01-04 00:03:47.581311,12,3,4.79,11037.0,1.83,56.1,Mixed,Low,0,Wednesday,August,1,True,False,False,False,False,False,False,False,False,False,False,True,0.0,Low,5.21183312332626,2.412335956953165,9.601041610158765,6.978333333333333,129.2125,0,860,0.25,0
T00960,R0097,Zone_5,9.49,82.0,235.17,2024-03-20,0.0,Aarav Iyer,23.0,Male,Bengaluru,2024-04-30 00:03:47.581311,8,3,3.28,2590.0,1.31,43.9,Business,Low,0,Wednesday,March,1,False,True,False,False,False,False,False,True,False,False,False,False,0.0,Low,5.46455188468906,2.3504224224082058,9.055385138137417,8.67875,139.6375,0,743,0.375,1
T00961,R0248,Zone_8,9.35,59.55,103.62,2023-11-12,0.0,Vivaan Ghosh,18.0,Female,Chennai,2025-04-18 00:03:47.581311,7,0,3.65,4516.0,1.93,31.0,Business,Low,0,Sunday,November,0,False,False,False,False,False,False,False,False,False,False,True,False,0.0,Low,4.650334737942465,2.336986519711378,7.7168646482881895,8.245714285714286,134.15714285714284,0,390,0.0,0
T00962,R0238,Zone_3,1.02,8.88,16.87,2023-03-04,1.0,Reyansh Patel,30.0,Female,Pune,2024-09-22 00:03:47.581311,6,4,4.91,12971.0,2.11,38.0,Business,Low,0,Saturday,March,0,False,False,False,False,False,True,False,False,False,False,False,False,0.0,Low,2.8831233291713367,0.7030975114131134,2.979932885150268,6.454999999999999,99.67333333333333,0,598,0.6666666666666666,0
T00963,R0243,Zone_3,5.92,34.82,101.62,2024-05-09,1.0,Ishaan Patel,33.0,Male,Jaipur,2025-03-18 00:03:47.581311,7,3,3.7,12971.0,2.11,38.0,Business,Low,0,Thursday,May,1,False,False,True,False,False,True,False,False,False,False,False,False,0.0,Low,4.631032845513819,1.9344157696295783,5.900847396772772,7.901428571428572,135.50428571428571,0,421,0.42857142857142855,0
T00964,R0137,Zone_1,15.17,87.29,284.26,2024-02-05,0.0,Arjun Gupta,27.0,Male,Bengaluru,2025-09-08 00:03:47.581311,7,3,3.14,4921.0,2.43,30.9,Residential,Low,0,Monday,February,1,False,False,True,False,False,False,False,False,False,False,False,False,0.0,Low,5.6534010450952765,2.783157673589016,9.342911751697113,11.76142857142857,205.18428571428572,0,247,0.42857142857142855,0
T00965,R0050,Zone_3,12.12,115.9,118.59,2023-07-17,1.0,Diya Das,49.0,Female,Ahmedabad,2024-09-17 00:03:47.581311,7,4,3.42,12971.0,2.11,38.0,Business,Low,0,Monday,July,0,False,False,True,False,False,True,False,False,False,False,False,False,0.0,Low,4.7840692259807165,2.574137783515943,10.765686229869418,8.585714285714285,130.82999999999998,0,603,0.5714285714285714,0
T00966,R0157,Zone_10,10.47,93.11,110.17,2023-02-21,1.0,Kavya Nair,36.0,Male,Hyderabad,2024-06-14 00:03:47.581311,10,3,4.65,2440.0,1.54,35.4,Industrial,Low,0,Tuesday,February,1,True,False,False,True,False,False,False,False,False,False,False,False,0.0,Low,4.711060561245524,2.4397349311412793,9.649352309870336,11.39,183.331,0,698,0.3,0
T00967,R0102,Zone_1,8.33,80.15,102.36,2024-04-03,1.0,Aarav Nair,18.0,Female,Chennai,2025-09-24 00:03:47.581311,4,3,4.1,4921.0,2.43,30.9,Residential,Low,0,Wednesday,April,0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,4.638218040034292,2.2332350148592526,8.952653238007155,8.9575,120.825,0,231,0.75,0
T00968,R0155,Zone_9,11.3,93.89,153.11,2023-08-24,1.0,Meera Reddy,23.0,Male,Hyderabad,2026-03-28 00:03:47.581311,8,3,3.14,11037.0,1.83,56.1,Mixed,Low,0,Thursday,August,1,False,False,False,False,False,False,False,False,False,False,False,True,0.0,Low,5.037666633147286,2.509599262378372,9.689685237405806,7.61375,112.16125,0,46,0.375,0
T00969,R0050,Zone_10,3.2800000000000002,27.7,79.39,2024-07-23,1.0,Diya Das,49.0,Male,Ahmedabad,2025-05-27 00:03:47.581311,7,1,3.42,2440.0,1.54,35.4,Industrial,Low,0,Tuesday,July,1,False,False,True,True,False,False,False,False,False,False,False,False,0.0,Low,4.386889790339869,1.4539530095937054,5.263078946776307,8.585714285714285,130.82999999999998,0,351,0.14285714285714285,0
T00970,R0138,Zone_5,0.1,0.9,16.87,2023-07-22,0.0,Ishaan Das,46.0,Female,Kolkata,2024-11-12 00:03:47.581311,5,4,3.53,2590.0,1.31,43.9,Business,Low,0,Saturday,July,0,True,False,False,False,False,False,False,True,False,False,False,False,0.0,Low,2.8831233291713367,0.09531017980432487,0.9486832980505138,6.25,107.016,0,547,0.8,0
T00971,R0089,Zone_1,6.09,53.05,135.64,2023-02-13,1.0,Saanvi Reddy,48.0,Male,Surat,2024-09-21 00:03:47.581311,9,3,3.91,4921.0,2.43,30.9,Residential,Low,0,Monday,February,1,False,False,True,False,False,False,False,False,False,False,False,False,0.0,Low,4.91734973004026,1.958685340544036,7.283543093852058,9.981111111111112,157.5011111111111,0,599,0.3333333333333333,0
T00972,R0184,Zone_9,10.69,74.54,173.15,2023-08-08,1.0,Meera Nair,29.0,Female,Surat,2025-05-24 00:03:47.581311,8,4,3.97,11037.0,1.83,56.1,Mixed,Low,0,Tuesday,August,0,False,True,False,False,False,False,False,False,False,False,False,True,0.0,Low,5.159916996812011,2.458733775483977,8.633655077659752,8.645,151.59,0,354,0.5,0
T00973,R0172,Zone_1,8.54,51.74,95.55,2023-11-18,1.0,Reyansh Reddy,31.0,Male,Pune,2025-02-26 00:03:47.581311,11,2,3.72,4921.0,2.43,30.9,Residential,Low,0,Saturday,November,1,False,True,False,False,False,False,False,False,False,False,False,False,0.0,Low,4.570061008874523,2.255493485460195,7.193052203341778,7.713636363636363,128.5890909090909,0,441,0.18181818181818182,0
T00974,R0277,Zone_6,13.07,116.12,130.39,2024-02-03,0.0,Kavya Gupta,42.0,Male,Jaipur,2025-05-31 00:03:47.581311,9,2,3.06,14627.0,0.54,37.6,Mixed,Low,0,Saturday,February,1,False,False,True,False,False,False,False,False,True,False,False,False,0.0,Low,4.87816999965373,2.644044871126298,10.775899034419355,9.658888888888889,155.86666666666667,0,347,0.2222222222222222,0
T00975,R0246,Zone_6,9.76,53.7,109.37,2023-01-14,1.0,Vivaan Das,29.0,Male,Mumbai,2024-06-02 00:03:47.581311,12,3,4.79,14627.0,0.54,37.6,Mixed,Low,0,Saturday,January,1,False,False,True,False,False,False,False,False,True,False,False,False,0.0,Low,4.703838357784793,2.3758355547336385,7.328028384224504,6.978333333333333,129.2125,0,710,0.25,0
T00976,R0130,Zone_5,8.22,49.88,135.05,2024-06-16,1.0,Diya Ghosh,27.0,Female,Pune,2023-08-23 00:03:47.581311,8,4,3.62,2590.0,1.31,43.9,Business,Low,0,Sunday,June,0,False,False,True,False,False,False,False,True,False,False,False,False,0.0,Low,4.913022465229256,2.2213750375685026,7.06257743320383,6.3625,113.35,0,994,0.5,0
T00977,R0201,Zone_1,14.64,93.63,284.26,2023-05-15,1.0,Meera Reddy,37.0,Male,Delhi,2026-01-22 00:03:47.581311,7,4,3.84,4921.0,2.43,30.9,Residential,Low,0,Monday,May,1,False,True,False,False,False,False,False,False,False,False,False,False,0.0,Low,5.6534010450952765,2.7498317351171653,9.67625960792702,9.668571428571429,149.08999999999997,0,111,0.5714285714285714,0
T00978,R0085,Zone_5,13.66,124.34,142.31,2024-04-15,0.0,Aadhya Ghosh,29.0,Male,Chennai,2024-12-26 00:03:47.581311,5,4,4.95,2590.0,1.31,43.9,Business,Low,0,Monday,April,1,False,False,False,False,False,False,False,True,False,False,False,False,0.0,Low,4.96501011606998,2.6851226964585053,11.150784725749126,8.798,101.982,0,503,0.8,0
T00979,R0169,Zone_8,7.51,48.91,168.46,2023-03-24,1.0,Reyansh Kumar,32.0,Male,Delhi,2025-01-01 00:03:47.581311,6,1,4.19,4516.0,1.93,31.0,Business,Low,0,Friday,March,1,False,False,True,False,False,False,False,False,False,False,True,False,0.0,Low,5.132616910770318,2.1412419425852827,6.993568473962345,8.268333333333333,172.21666666666667,0,497,0.16666666666666666,0
T00980,R0196,Zone_6,2.48,17.97,26.54,2023-07-29,0.0,Vivaan Das,18.0,Male,Hyderabad,2025-02-13 00:03:47.581311,12,2,4.93,14627.0,0.54,37.6,Mixed,Low,0,Saturday,July,1,True,False,False,False,False,False,False,False,True,False,False,False,0.0,Low,3.315639493300509,1.247032293786383,4.2391036788453285,7.995833333333334,128.95250000000001,0,454,0.16666666666666666,0
T00981,R0190,Zone_6,3.46,20.02,80.21,2023-01-10,0.0,Saanvi Iyer,35.0,Female,Surat,2023-09-12 00:03:47.581311,9,4,4.12,14627.0,0.54,37.6,Mixed,Low,0,Tuesday,January,0,False,False,False,False,False,False,False,False,True,False,False,False,0.0,Low,4.397038392294319,1.4951487660319727,4.474371464239419,7.776666666666666,124.21333333333334,0,974,0.4444444444444444,0
T00982,R0073,Zone_7,7.19,38.88,157.25,2023-04-20,1.0,Meera Das,41.0,Female,Ahmedabad,2024-04-13 00:03:47.581311,9,4,3.01,11070.0,0.64,45.2,Industrial,Low,0,Thursday,April,0,True,False,False,False,False,False,False,False,False,True,False,False,0.0,Low,5.064176061024286,2.1029138978649784,6.235382907247958,8.734444444444444,141.74444444444444,0,760,0.4444444444444444,0
T00983,R0077,Zone_4,6.17,52.93,83.76,2023-09-16,0.0,Reyansh Das,28.0,Male,Mumbai,2024-05-25 00:03:47.581311,14,1,3.79,4038.0,2.46,48.2,Business,Low,0,Saturday,September,1,False,False,True,False,False,False,True,False,False,False,False,False,0.0,Low,4.4398237334000985,1.969905654611529,7.275300681071539,10.489999999999998,164.38785714285714,0,718,0.07142857142857142,0
T00984,R0283,Zone_5,16.29,113.75,178.58,2024-06-26,1.0,Diya Nair,19.0,Female,Surat,2025-09-22 00:03:47.581311,7,1,3.55,2590.0,1.31,43.9,Business,Low,0,Wednesday,June,0,False,True,False,False,False,False,False,True,False,False,False,False,0.0,Low,5.1906207910926625,2.850128299695199,10.665364503850771,7.9957142857142856,145.7642857142857,0,233,0.14285714285714285,0
T00985,R0209,Zone_2,0.4,2.19,16.87,2024-01-12,0.0,Vivaan Sharma,31.0,Male,Surat,2024-09-08 00:03:47.581311,8,4,3.77,6371.0,0.91,58.4,Residential,Low,0,Friday,January,1,False,False,True,False,True,False,False,False,False,False,False,False,0.0,Low,2.8831233291713367,0.33647223662121295,1.4798648586948742,7.315,92.875,0,612,0.5,0
T00986,R0120,Zone_10,7.68,41.52,120.11,2023-02-25,1.0,Ishaan Gupta,18.0,Male,Surat,2025-03-23 00:03:47.581311,8,0,4.55,2440.0,1.54,35.4,Industrial,Low,0,Saturday,February,1,False,False,True,True,False,False,False,False,False,False,False,False,0.0,Low,4.7966992235329595,2.1610215286722587,6.443601477434805,8.525,126.74375,0,416,0.0,0
T00987,R0133,Zone_4,2.67,15.91,57.6,2024-02-27,0.0,Diya Kumar,25.0,Male,Delhi,2024-02-26 00:03:47.581311,9,4,4.4,4038.0,2.46,48.2,Business,Low,0,Tuesday,February,1,False,True,False,False,False,False,True,False,False,False,False,False,0.0,Low,4.070734696582967,1.3001916620664788,3.988734135035826,7.21,90.80777777777777,0,807,0.4444444444444444,0
T00988,R0289,Zone_2,8.58,80.43,163.1,2023-06-03,1.0,Aarav Gupta,21.0,Female,Chennai,2026-01-06 00:03:47.581311,8,4,4.17,6371.0,0.91,58.4,Residential,Low,0,Saturday,June,0,True,False,False,False,True,False,False,False,False,False,False,False,0.0,Low,5.100475998096045,2.259677591982769,8.968277426574181,8.26625,153.21375,0,127,0.5,0
T00989,R0256,Zone_2,9.91,66.8,153.36,2023-09-15,0.0,Aadhya Sharma,31.0,Female,Delhi,2025-05-04 00:03:47.581311,6,1,3.65,6371.0,0.91,58.4,Residential,Low,0,Friday,September,0,False,False,False,False,True,False,False,False,False,False,False,False,0.0,Low,5.039287536669418,2.3896797998449792,8.17312669668102,6.908333333333334,125.63333333333333,0,374,0.16666666666666666,0
T00990,R0237,Zone_4,5.98,47.26,59.33,2023-02-04,0.0,Aadhya Nair,40.0,Female,Chennai,2024-02-01 00:03:47.581311,9,1,3.71,4038.0,2.46,48.2,Business,Low,0,Saturday,February,0,True,False,False,False,False,False,True,False,False,False,False,False,0.0,Low,4.09982949245267,1.9430489167742813,6.8745908969188845,8.803333333333335,147.63444444444445,0,832,0.1111111111111111,0
T00991,R0070,Zone_5,10.65,97.69,133.59,2024-02-25,0.0,Meera Reddy,33.0,Female,Bengaluru,2025-09-18 00:03:47.581311,6,4,3.54,2590.0,1.31,43.9,Business,Low,0,Sunday,February,0,True,False,False,False,False,False,False,True,False,False,False,False,0.0,Low,4.902233120245624,2.4553061800117097,9.883825170448938,11.741666666666667,196.615,0,237,0.6666666666666666,0
T00992,R0050,Zone_2,7.01,65.59,137.36,2024-06-14,1.0,Diya Das,49.0,Female,Ahmedabad,2024-11-16 00:03:47.581311,7,4,3.42,6371.0,0.91,58.4,Residential,Low,0,Friday,June,0,False,True,False,False,True,False,False,False,False,False,False,False,0.0,Low,4.929858984068968,2.080690761080268,8.098765338000602,8.585714285714285,130.82999999999998,0,543,0.5714285714285714,0
T00993,R0280,Zone_3,7.1,40.01,158.37,2023-09-10,1.0,Saanvi Gupta,26.0,Female,Chennai,2024-07-17 00:03:47.581311,6,4,4.43,12971.0,2.11,38.0,Business,Low,0,Sunday,September,0,False,True,False,False,False,True,False,False,False,False,False,False,0.0,Low,5.071228542871542,2.0918640616783932,6.325345840347388,8.461666666666666,122.55,0,665,0.6666666666666666,0
T00994,R0161,Zone_5,5.91,44.63,125.74,2024-03-17,0.0,Aarav Nair,32.0,Female,Surat,2024-02-12 00:03:47.581311,6,1,4.91,2590.0,1.31,43.9,Business,Low,0,Sunday,March,0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,Low,4.842137743895371,1.9329696377795786,6.680568838055634,5.536666666666666,94.59333333333332,0,821,0.16666666666666666,0
T00995,R0233,Zone_5,11.25,101.38,171.94,2023-01-19,0.0,Ishaan Iyer,30.0,Female,Hyderabad,2024-09-05 00:03:47.581311,6,4,4.37,2590.0,1.31,43.9,Business,Low,0,Thursday,January,0,True,False,False,False,False,False,False,True,False,False,False,False,0.0,Low,5.152944713532285,2.505525936990736,10.0687635785135,11.421666666666667,196.47666666666666,0,615,0.6666666666666666,0
T00996,R0035,Zone_3,8.69,84.88,106.87,2023-04-16,0.0,Reyansh Das,39.0,Female,Kolkata,2025-10-30 00:03:47.581311,4,4,3.49,12971.0,2.11,38.0,Business,Low,0,Sunday,April,0,False,False,False,False,False,True,False,False,False,False,False,False,0.0,Low,4.680926798387338,2.2710944259026746,9.213034245024817,7.244999999999999,104.97749999999999,0,195,1.0,0
T00997,R0041,Zone_7,15.87,109.81,284.26,2023-08-09,1.0,Aarav Nair,25.0,Male,Pune,2026-03-23 00:03:47.581311,5,3,4.74,11070.0,0.64,45.2,Industrial,Low,0,Wednesday,August,1,False,True,False,False,False,False,False,False,False,True,False,False,0.0,Low,5.6534010450952765,2.825536896557877,10.47902667235846,8.428,139.476,0,51,0.6,0
T00998,R0084,Zone_5,14.35,101.77,192.38,2023-03-23,1.0,Kavya Sharma,38.0,Female,Jaipur,2025-11-11 00:03:47.581311,8,0,4.67,2590.0,1.31,43.9,Business,Low,0,Thursday,March,0,False,False,True,False,False,False,False,True,False,False,False,False,0.0,Low,5.264657165055401,2.731115474033206,10.088111815399351,9.3625,172.43625,0,183,0.0,0
T00999,R0277,Zone_10,10.77,99.49,249.99,2024-02-07,1.0,Kavya Gupta,42.0,Female,Jaipur,2023-09-18 00:03:47.581311,9,2,3.06,2440.0,1.54,35.4,Industrial,Low,0,Wednesday,February,0,False,False,True,True,False,False,False,False,False,False,False,False,0.0,Low,5.525413097700675,2.4655539212721855,9.974467404327912,9.658888888888889,155.86666666666667,0,968,0.2222222222222222,1
T01000,R0253,Zone_7,2.8,24.44,37.65,2024-08-02,0.0,Ishaan Gupta,26.0,Female,Surat,2025-01-30 00:03:47.581311,6,0,3.16,11070.0,0.64,45.2,Industrial,Low,0,Friday,August,0,True,False,False,False,False,False,False,False,False,True,False,False,0.0,Low,3.654546775033431,1.33500106673234,4.94368283772331,5.44,60.82999999999999,0,468,0.0,0
T01001,R0135,Zone_1,0.58,5.31,16.87,2024-06-30,1.0,Reyansh Patel,38.0,Female,Ahmedabad,2025-06-23 00:03:47.581311,8,3,3.47,4921.0,2.43,30.9,Residential,Low,0,Sunday,June,0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,2.8831233291713367,0.4574248470388754,2.3043437243605824,8.325,124.38,0,324,0.375,0
T01002,R0248,Zone_6,12.93,94.92,284.26,2024-06-13,0.0,Vivaan Ghosh,18.0,Female,Chennai,2025-09-07 00:03:47.581311,7,2,3.65,14627.0,0.54,37.6,Mixed,Low,0,Thursday,June,0,False,False,False,False,False,False,False,False,True,False,False,False,0.0,Low,5.6534010450952765,2.6340447877917144,9.74268956705488,8.245714285714286,134.15714285714284,0,248,0.2857142857142857,1
T01003,R0190,Zone_5,5.62,50.57,106.41,2023-09-03,1.0,Saanvi Iyer,35.0,Female,Surat,2024-06-14 00:03:47.581311,9,4,4.12,2590.0,1.31,43.9,Business,Low,0,Sunday,September,0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,Low,4.676653287609955,1.890095369948917,7.11125867902441,7.776666666666666,124.21333333333334,0,698,0.4444444444444444,0
T01004,R0225,Zone_7,9.17,57.22,143.16,2023-07-07,0.0,Ishaan Sharma,39.0,Female,Delhi,2024-12-05 00:03:47.581311,6,3,4.08,11070.0,0.64,45.2,Industrial,Low,0,Friday,July,0,False,False,True,False,False,False,False,False,False,True,False,False,0.0,Low,4.9709237938600275,2.3194422100604686,7.564390259630977,8.055,112.15333333333335,0,524,0.5,0
T01005,R0025,Zone_8,4.85,31.44,62.93,2023-10-16,0.0,Meera Das,21.0,Female,Mumbai,2025-08-27 00:03:47.581311,5,4,4.01,4516.0,1.93,31.0,Business,Low,0,Monday,October,0,True,False,False,False,False,False,False,False,False,False,True,False,0.0,Low,4.157788734778635,1.766441661243765,5.607138307550475,9.45,143.88600000000002,0,259,0.8,0
T01006,R0272,Zone_5,10.59,99.0,205.44,2023-05-26,0.0,Kavya Ghosh,21.0,Female,Kolkata,2026-03-25 00:03:47.581311,7,1,4.79,2590.0,1.31,43.9,Business,Low,0,Friday,May,0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,Low,5.330009813280526,2.4501426573516603,9.9498743710662,5.755714285714285,101.44428571428571,0,49,0.14285714285714285,0
T01007,R0016,Zone_10,12.79,67.67,192.63,2023-03-14,0.0,Aarav Iyer,28.0,Female,Delhi,2024-10-08 00:03:47.581311,5,3,3.06,2440.0,1.54,35.4,Industrial,Low,0,Tuesday,March,0,False,False,False,True,False,False,False,False,False,False,False,False,0.0,Low,5.265949121515307,2.6239436918052106,8.226177727231525,8.248000000000001,132.62599999999998,0,582,0.6,0
T01008,R0237,Zone_6,1.9500000000000002,18.2,24.05,2024-03-13,1.0,Aadhya Nair,40.0,Female,Chennai,2023-09-07 00:03:47.581311,9,1,3.71,14627.0,0.54,37.6,Mixed,Low,0,Wednesday,March,0,False,False,False,False,False,False,False,False,True,False,False,False,0.0,Low,3.2208738275308737,1.0818051703517284,4.266145801540309,8.803333333333335,147.63444444444445,0,979,0.1111111111111111,0
T01009,R0148,Zone_9,3.93,34.86,59.65,2024-06-10,0.0,Aarav Kumar,44.0,Male,Ahmedabad,2025-11-17 00:03:47.581311,4,3,3.36,11037.0,1.83,56.1,Mixed,Low,0,Monday,June,1,False,False,True,False,False,False,False,False,False,False,False,True,0.0,Low,4.105119635390059,1.5953389880545987,5.904235767650205,5.7975,102.1575,0,177,0.75,0
T01010,R0130,Zone_2,0.32,2.7,16.87,2023-10-28,1.0,Diya Ghosh,27.0,Male,Pune,2025-12-27 00:03:47.581311,8,3,3.62,6371.0,0.91,58.4,Residential,Low,0,Saturday,October,1,False,False,True,False,True,False,False,False,False,False,False,False,0.0,Low,2.8831233291713367,0.2776317365982795,1.6431676725154984,6.3625,113.35,0,137,0.375,0
